,mission_range,cruise_speed,duration,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission
71,50,252,0.2873015873015873,1249.9378755522282,2.410659208,552.2124178099717,0.13999227372957415,0.4999910960362129,7.399390274879984,9.961851844,8.519229795,9.945385399402762e-09,600,228.14339283327598,164.69212862862994,183.75592825578514,73.34632610798398,168.9244423010924,126.012467,146.71958682613328,167.76411889970697,168.47004873038105,167.76411889970697,38.78437678165691
72,50,288,0.2625,1306.9284737428745,2.341074362,648.4519686084057,0.11960236379228717,0.5000000295667026,7.077045293465239,7.5124166929372915,8.090922235,3.7373620629592305e-09,600,267.81074073776193,175.46000480811458,186.87300169071864,76.78466537231125,184.67148641109569,175.0936789470297,161.53022310142632,185.99603750664983,187.1804409883407,185.99603750664983,45.52782592541953
73,50,324,0.24320987654320989,1374.8840070217905,2.047755376653762,832.9316422083349,0.13043601596637777,0.500000061,6.154965777219749,6.348842492172678,6.900074389,1.8968488252669407e-08,600,307.0249794801796,194.71642062404524,192.24035704220728,80.90238760149336,223.37801001435255,218.23676015609024,199.25640354493174,255.7361956788092,257.69563113711973,255.7361956788092,52.19424651163052
74,50,360,0.22777777777777777,1461.8594783911267,1.8390176658378774,1028.7706235420044,0.13999998573017305,0.49999992275442345,5.439964709145369,5.365640063339401,6.009548094928743,1.1853701153155873e-06,600,356.8850639612268,220.08943984784887,198.68581105054014,86.20025227855001,268.72591212467415,275.0306410009271,243.25614094423193,337.1445282780574,340.3075323429964,337.1445282780574,60.670460873408565
75,50,396,0.21515151515151515,1576.0029294702942,1.7422775871953466,1191.5551077504979,0.13999999698425133,0.4999999972648211,5.006997982017384,4.490981170856144,5.483370202656931,1.9448460383061014e-07,600,419.4012986709989,257.5076556959446,205.89487233835402,93.19866176091074,314.7600488617138,355.12264679719004,287.41501507716043,404.9529907,409.7563102808284,404.9529907,71.29822077406982
76,50,432,0.20462962962962966,1716.0919868164178,1.673627711867771,1349.3842890119397,0.14000000000989532,0.5000000000094585,4.642535665423326,3.807473060745287,5.047743807033337,1.8939654997777248e-06,600,494.9890595965746,304.7806362,214.4675109500608,101.85615633329947,369.6454072711873,457.39545022295067,339.9720850383254,477.86490528757315,484.8994707,477.86490528757315,84.14814013141768
77,50,468,0.19572649572649573,1889.210272467205,1.629325720450625,1496.8495589472302,0.13988044812244002,0.5000000847612287,4.333621178739813,3.267842803500671,4.683564356256107,0.031950654,600,587.1725584944033,364.80986395365477,224.75226672886686,112.65433075001701,435.9426434722599,588.5423658,403.3701960225395,555.0687297685441,565.0199835038384,555.0687297685441,99.81933494404856
78,50,504,0.1880952380952381,2117.5097985350503,1.7426259266869613,1499.9999999764577,0.11988540011018622,0.5000000000012974,4.374516502276609,2.7420479702379152,4.731514604,1.770481964832176e-06,600,702.1379512906094,453.60389188177396,234.7153939672002,127.05389199005745,484.05573448701017,789.9222804,447.53318457690176,543.8753506736988,556.2779129128326,543.8753506736988,119.36345171940359
79,50,540,0.18148148148148147,2419.457607391785,1.8579704149930478,1500,0.10652437455030771,0.5000000000000059,4.364206672627883,2.3484323399308056,4.7194187525643025,4.5262596504674534e-07,600,853.0453623873859,571.9439287987472,248.10750056019404,146.3601428706331,554.3865790239769,1059.0160643500967,512.6600825741876,546.6668240374386,561.8802394203531,546.6668240374386,145.01771160585562
80,50,576,0.17569444444444443,2814.3589931137153,1.9725482649481396,1499.9999993847714,0.097992982,0.5000000008560701,4.301238614150545,2.0546513429049065,4.645651413649604,1.2870562491951398e-07,600,1048.6135446248895,727.8975888,265.82202703992965,172.02619143655096,654.3136165138155,1414.6331147763171,605.8050298058774,564.1654776,582.5959035298811,564.1654776,178.26430258623122
81,60,36,1.7555555555555555,100,1.081143811765868,1311.7029911827997,0.048854816907562965,0.06733583,10.814914689983594,14.312257342617322,13.50803554938173,479255.1827633113,600,72.73347284228416,4.640737879618197,107.75342125271483,7.154956831,9.246489950828424,6.987117565908029,7.403000949651561,66.72911365496961,66.7236815,66.72911365496961,12.364690383188305
82,60,72,0.9222222222222223,2262.208077542899,4.5681335530821325,397.10594542493334,0.037835604,0.10527523449929824,9.845693131116446,11.99999999180743,12.000000000002391,9.939215196783267e-08,600,1030.8275819044848,278.4577885,216.6532331,136.2697892729662,229.76625895371345,188.53035336401942,188.51733979520404,84.55460284507718,84.55235135312836,84.55460284507718,175.2406889237624
83,60,108,0.6444444444444445,1587.5413362020165,3.8267935999181746,470.78234116951677,0.038370724,0.15896008269271428,9.845693128560185,12.000000012359203,11.999999996130505,5.455783075049937e-07,600,507.33548871847023,193.14960350428026,193.14805435580777,93.90892825618667,161.24221174402737,132.34061520392748,132.29511139282764,84.55460289964145,84.57559559048079,84.55460289964145,86.24703308213994
84,60,144,0.5055555555555555,1381.3949242868478,3.5696977736940605,469.4546023238568,0.044378255,0.22769162353422567,9.845693175,11.99999980169586,12.000000067226594,5.104382022228885e-07,600,347.5765646561496,167.15930155531595,185.3618563103535,81.29791621460859,140.3044864047258,115.23804639457573,115.11624304566458,84.55460189772452,84.63597007118707,84.55460189772452,59.08801599154544
85,60,180,0.4222222222222222,1281.8944646569898,3.438734563860136,409.67757542884254,0.062888495,0.3380716075552739,9.845693127421608,12.000000012937992,11.99999999440594,5.772081090641532e-07,600,270.4262352726006,154.7377967684376,181.4585713901348,75.27262096795012,130.19849878184172,107.0934394823064,106.82453877121439,84.55460292394476,84.75933733410133,84.55460292394476,45.972459996342096
86,60,216,0.36666666666666664,1245.8531589587813,2.974832363383747,383.7835413838003,0.12449549884961425,0.5000004584066723,8.849452041407053,12.00000614,10.530228536849231,3.8086693983129475e-05,600,236.53829728081024,154.98992120386637,181.23069118338626,73.10042073252586,140.78308500112422,104.20505229525422,118.31207220233374,109.80551485017081,110.20111685890576,109.80551485017081,40.21151053773774
87,60,252,0.326984127,1301.6134180939396,2.4597331189886202,541.2191827,0.14000000000003376,0.5000000000001209,7.39873644,10.00723263188982,8.518354471,6.027273294707685e-07,600,267.3695736564778,171.81722849169392,185.9639756108579,76.46341669006672,175.92374435653795,130.6189743298534,152.80103950409932,167.7985987,168.49423047549615,167.7985987,45.452827521601236
88,60,288,0.2972222222222222,1369.9473864818901,2.2751938076154246,667.5664059040124,0.13251446149562152,0.5000721442901158,6.763387466371088,7.877394329504418,7.680246887699911,0.2527325731233091,600,312.3697314575738,187.15965029501282,190.3181185,80.60261133171834,202.5534383906795,174.91906090660365,178.37283182600444,206.41886421228457,207.59824423497983,206.41886421228457,53.102854347787535
89,60,324,0.2740740740740741,1450.7465023521086,2.104394039805664,810.6498975283873,0.1302585367888497,0.5000000000000169,6.157305454048704,6.395569766624994,6.903034200279516,5.280831949084642e-07,600,363.8522521721647,205.83349133547188,195.53984990383756,85.52163563396377,235.6138595330166,228.55766116087636,210.16070039075933,255.51693890530066,257.43147493215815,255.51693890530066,61.85488286926799
90,60,360,0.25555555555555554,1551.0282720811872,1.8884159126613764,1004.823105571292,0.14000001578353163,0.4986685785919968,5.424804654694369,5.421541321109145,5.990961412121577,0.000109892,600,423.7214431557133,232.9262878838012,202.72796467449314,91.66305929683507,285.9141242512762,288.7148057935023,258.89471912521003,339.23972421816103,342.32394024774385,339.23972421816103,72.03264533647126
91,60,396,0.24040404040404043,1686.6492919424838,1.8013488046997927,1152.929119571829,0.13999999999999613,0.5000000000002557,5.004341745262282,4.545351455204748,5.480171497510555,3.1720293931613004e-07,600,501.21290581677715,274.52365908622767,210.88279052083362,100.03049972636846,337.03719246177997,375.3625647289372,307.77308569789614,405.4258602672493,410.0752354,405.4258602672493,85.20619398885212
92,60,432,0.22777777777777777,1855.5583893205007,1.7388111567492115,1299.5442480910835,0.1399999992282808,0.49999999863905703,4.638877926787959,3.863894710235947,5.043404872408312,2.0516107575996577e-07,600,596.5965977399919,327.6105736289943,220.80382709020185,110.54693791421226,400.0015561102126,487.06674301023946,367.9177928926496,478.68749103624884,485.4557743861585,478.68749103624884,101.42142161579864
93,60,468,0.2170940170940171,2067.595259,1.701664580815526,1434.4084589685249,0.14000000000735793,0.5000000000128723,4.326937666864663,3.327156826744122,4.675735369537276,4.878413622574501e-07,600,714.9050555,395.87464089193946,232.92562611938746,123.89063460540893,477.84262632445956,632.1064015059427,442.1968086875402,556.9290847704833,566.4430973601123,556.9290847704833,121.53385943780806
94,60,504,0.20793650793650792,2342.8561359408604,1.7461427740984772,1500,0.13131326203906968,0.5000000000006665,4.182702986047543,2.8616081228655457,4.507291732033553,3.6140090465716145e-07,600,864.9788207654506,489.6905580631119,246.75214634496814,141.43521193361687,560.1296921526692,835.7836378185972,519.7924330679689,599.3333009,611.7659054091672,599.3333009,147.04639953012656
95,60,540,0.2,2713.866083950184,1.863108104577681,1500,0.1178482359095669,0.5000000000005987,4.149286802193081,2.4688355168129483,4.468405485841885,6.16229219215643e-07,600,1063.217408942925,621.6956448203117,263.501759,165.4520561398927,654.0560374172703,1126.8330585356146,607.3455268437593,609.8100724,625.0523224354097,609.8100724,180.74695952029722
96,60,576,0.19305555555555556,3204.440544512544,1.979676844049353,1499.999987946484,0.1095807698890329,0.5000000415348416,4.0640510730415915,2.1753027041021222,4.369451491326046,7.520481207462884e-07,600,1323.124799254557,797.5805683300042,285.9296544,197.80638969347137,788.4843194439228,1515.8920795538736,733.3736398890783,637.7432953713522,656.2058897901433,637.7432953713522,224.93121587327468
97,70,36,2.033333333333333,100,1.1084944247702757,1219.9726064059296,0.051106769,0.070612444,11.027348548579349,15.29962466202602,13.84975979433438,487725.7274827224,600,78.89823371,4.582187563816227,107.73825218756237,7.154956831,9.068363039353008,6.5362065853319855,7.220341831553476,63.4768349,63.47172004057919,63.4768349,13.412699730099153
98,70,72,1.0611111111111111,2902.4027208745097,5,368.14307844894057,0.039352868070004585,0.1037501678601626,9.576885582876702,12.00011323879839,11.595778104062491,0.000202767,600,1524.5162081511194,362.16172232913334,237.90148343666556,177.80906733286895,303.06331800224837,241.8790498487029,250.29822878877576,90.55239759663175,90.54914139360932,90.55239759663175,259.16775538569027
99,70,108,0.737037037,1763.199327230653,4.0329535913304975,446.9421508560277,0.038331697,0.15888102192018633,9.845693144,11.99999993563726,12.000000020136358,8.802962187206921e-07,600,643.5233706117133,215.37304064693294,199.52008414022697,104.78377007280346,179.08331098373566,146.9827067536233,146.93327702266262,84.55460256134054,84.57495643,84.55460256134054,109.39897300399126
100,70,144,0.575,1477.7410610620623,3.6920849842497985,454.33163136764375,0.044291875,0.22747536441115992,9.845693141510695,12.000000037620188,12.000000015746213,8.474823614537036e-07,600,422.17044162075837,179.35345825335938,189.04716157406952,87.17092020192696,150.09009927718728,123.27341697519529,123.14508826024944,84.55460262320841,84.63462038666272,84.55460262320841,71.76897507552893
101,70,180,0.4777777777777778,1347.2753278764335,3.5253374647996014,400.49393785424536,0.062610469,0.33733822168510186,9.845693131113473,11.999999999989663,11.999999999997884,5.567717631555774e-07,600,320.9942325,163.01950979333594,184.03518960630834,79.22714211226057,136.83905337440342,112.55228150651246,112.27294398972258,84.55460284514065,84.75686862868831,84.55460284514065,54.56901953110844
102,70,216,0.412962963,1296.2470452055823,3.0446247791211203,374.9910136748429,0.1236559515144272,0.5000000029466709,8.874119852,12.000000106465727,10.565708288685903,2.4771354844179425e-06,600,275.41488030286445,161.43567597220368,183.25572783345459,76.13918720523212,146.07049114652426,108.41878025855748,122.68434919726535,109.06929705538377,109.46088591068873,109.06929705538377,46.82052965148695
103,70,252,0.36666666666666664,1357.127681387643,2.5114042704120725,530.1169357837957,0.14000000000002266,0.5000000000000816,7.398140058441098,10.053654834235532,8.517556086506177,4.0876390989490715e-07,600,309.52974945915685,179.47105855189668,188.30290882585987,79.82460389720046,183.44173950034823,135.55259886716243,159.33299030899886,167.83005700722993,168.51528899636483,167.83005700722993,52.62005740805666
104,70,288,0.33194444444444443,1438.2561423026966,2.266478528849619,670.4749184689256,0.14000000000006074,0.5000000000002204,6.598677227430067,8.089748641838916,7.466932382166739,1.150190204876654e-06,600,361.25720581492715,198.57187974915325,193.6686298720201,84.75949933580542,217.96128113737768,178.75509491572237,192.61673585496519,218.38123063286156,219.5487584206987,218.38123063286156,61.41372498853761
105,70,324,0.3049382716049383,1534.405129007385,2.194772778140239,777.2832121138406,0.1266497452950725,0.5000000085459471,6.2342056856939125,6.3817874126036145,7.000487303429029,3.4159514489146427e-06,600,427.7661142608293,217.13446161044317,198.86410088512915,90.64230048025739,246.12680530071327,242.25499216027612,219.18547416774712,248.4524029956384,250.30912697232878,248.4524029956384,72.72023942434097
106,70,360,0.2833333333333333,1648.4930439673367,1.9513593121278134,970.0387151,0.14000385516777133,0.5000013360752348,5.4361365,5.472169714,6.004853464559356,0.000145673,600,496.8295462623113,247.0567761457731,206.9494569202111,97.66933412981828,303.24717638311506,303.94952220918276,274.5267730006639,337.6718975668458,340.6648143617401,337.6718975668458,84.46102286459292
107,70,396,0.26565656565656565,1809.8772928246542,1.8649057159414486,1114.0694932193858,0.14000000000005353,0.5000000000001982,5.001690022118755,4.601990574002869,5.476978580384179,1.30419875069638e-06,600,592.4487799775304,293.39740421788287,216.33960976741733,107.69264087703833,361.8531506,397.6750160427105,330.4517748721415,405.89870071342705,410.39401535639456,405.89870071342705,100.71629259618017
108,70,432,0.25092592592592594,2012.9490648026022,1.8095058802255657,1249.4853141645356,0.13999999999973947,0.4999999999997121,4.635242071384988,3.922968367216127,5.039092539240506,3.327310332777407e-07,600,711.4595309964717,353.2316471867539,227.82143517245646,120.43702827534631,434.2705372884966,520.1270596,399.46658036686796,479.50713989180093,486.00977508971056,479.50713989180093,120.94812026940018
109,70,468,0.23846153846153845,2271.5014586443936,1.7814258440378368,1371.299612,0.1399999999941321,0.4999999999898441,4.322068647681881,3.3888056064751395,4.670033184385243,4.6785848842898294e-07,600,861.4013935,431.1664188085269,242.07035121428126,136.86397915696543,525.5588570678306,681.2570213867269,486.39942564849474,558.2899537110095,567.3654664077604,558.2899537110095,146.43823688929464
110,70,504,0.22777777777777777,2605.1352717964587,1.7788453458404874,1474.8536539134377,0.13999999999915091,0.49999999999876243,4.051090775993855,2.9658784974895798,4.354434682258593,7.014258587507394e-07,600,1052.9769251315088,533.7407043000821,260.04706177862863,158.3714180979458,643.0700806,895.1982337166618,598.2717532566608,642.1495540536159,654.3904239182091,642.1495540536159,179.00607727235646
111,70,540,0.21851851851851853,3055.5813589213953,1.867834979255588,1499.9999996473439,0.1310165047587454,0.5000003100087467,3.936352142931265,2.594362838666244,4.2218257687079195,4.460417723356106e-06,600,1307.020233171111,679.0265165273668,281.61626303465414,187.92045815836826,776.2469535172252,1204.2751953837653,723.7582804978115,683.1233547923891,698.4256726089585,683.1233547923891,222.19343963908884
112,70,576,0.21041666666666667,3663.907465158742,1.9861518994545686,1500,0.12326389951329769,0.49999996004946695,3.8301959150659894,2.302383354,4.099670375369887,4.0595849522211884e-07,600,1646.4666719171394,878.7018441897528,310.0658073817365,228.6737788188364,956.5848709583875,1632.241952284004,893.7078178701553,724.4390739601803,742.9814995913107,724.4390739601803,279.89933422591366
113,80,36,2.311111111111111,100,1.0964915861851106,1230.6844242462146,0.052456324,0.0707641,10.93444307893878,15.340946881674867,13.699793833712471,502534.04670132726,600,89.38907375975229,4.607513949553439,107.74481368240765,7.154956831,9.145413193710208,6.5185983217481365,7.299379918690446,64.87415034459698,64.86889897865359,64.87415034459698,15.19614253915789
114,80,72,1.2,4461.2049156039875,4.997270619,391.35223264814283,0.053641912,0.097653452,8.009444849543431,12.001846656550095,9.347931269902325,2.781066845099861e-09,600,2694.7245855481046,590.7749838632307,292.2982465085743,283.4070469482566,556.9930250357231,371.72108023507894,477.23980705418705,139.3377280290216,139.32860026322538,139.3377280290216,458.1031795431777
115,80,108,0.8296296296296296,1982.2477324794156,4.276135668762961,421.75335620227804,0.038289845,0.15879617151769296,9.845692998692906,12.000001713337173,11.999999799424865,6.034389857291653e-07,600,813.4662078114293,243.08594396214593,207.19521911557496,118.50113840361863,201.33145861267207,165.2415301450785,165.1873138009903,84.55460567170275,84.57428050611759,84.55460567170275,138.28925532794298
116,80,144,0.6444444444444445,1588.4102816629106,3.827840718128352,438.66071352943953,0.044201907,0.22724986283289164,9.845693041769373,12.000000359673177,11.999999864671352,3.6961469414986524e-07,600,507.90798972370146,193.36033928520865,193.18012225001323,93.96243836343838,161.33046956920538,132.50326368483343,132.3675249646691,84.55460475222092,84.63322025117766,84.55460475222092,86.34435825302924
117,80,180,0.5333333333333333,1419.6160752638516,3.618744931519915,391.03963220185653,0.062326071,0.33658630681833956,9.845693141041284,11.999999968667078,12.000000015035212,1.9628293926336107e-06,600,376.9772095723867,172.18271290121484,186.8342652692181,83.62328853116489,144.18650418285455,118.59212679058668,118.30133945709714,84.55460263322811,84.75433174939742,84.55460263322811,64.08612562730573
118,80,216,0.45925925925925926,1350.8213394292786,3.1186908224966094,366.0900238,0.12280932235758169,0.4999999999178894,8.899223387149215,11.999999997616516,10.601860707479483,4.6577430303706273e-07,600,317.5494085521949,168.41424594412575,185.41623606959828,79.44213133995491,151.79092384397399,112.98195321478443,127.41360943143602,108.32671120525328,108.71423820794908,108.32671120525328,53.98339945387313
119,80,252,0.40634920634920635,1416.895819,2.565866928609212,518.8975031492537,0.14000000000060647,0.5000000000011818,7.397537887078008,10.101336109064086,8.516749973937259,2.5145024097139265e-07,600,354.9407140024909,187.71131083207428,190.78570071042748,83.45759191,191.53613547277646,140.8454443838019,166.36578779937398,167.86182882662644,168.53655601891387,167.86182882662644,60.339921380423455
120,80,288,0.36666666666666664,1510.733040839799,2.3225175019548074,654.3659949,0.14000000000004487,0.5000000000001631,6.597766376728933,8.141175323618567,7.465757163501375,8.648181407784641e-07,600,415.85861936053124,208.96242833475725,196.72236814767834,89.19055495282086,228.9764375665566,186.5573082373809,202.35496651638724,218.44998880237216,219.59483984951314,218.44998880237216,70.69596529
121,80,324,0.3358024691358025,1623.2287682262433,2.1448041499030515,795.9537283002228,0.1400000000000234,0.5000000000000857,5.957448906,6.662390478463688,6.651299496748315,4.812259700241667e-07,600,489.4780659336823,234.0186994316889,203.6237472158416,96.10894934955702,272.47044730466473,245.3115930078662,244.04686167264109,275.22427631485493,277.0853854564791,275.22427631485493,83.21127120872598
122,80,360,0.3111111111111111,1758.5449887379996,2.0146728415486783,939.8028355263916,0.14000000000001378,0.5000000000000508,5.434266177483648,5.529417932093882,6.0025601187854525,3.0507774467456444e-07,600,578.5382557802749,263.8118199592157,211.70131207690534,104.49415326003674,323.6030277692983,320.79985353063853,292.96582690350806,337.92996956870746,340.83584387624086,337.92996956870746,98.35150348264672
123,80,396,0.2909090909090909,1947.6584253559934,1.9334635683911752,1074.9831271274247,0.14000000000021207,0.5000000000002566,4.999043623720999,4.661050397606728,5.473792425912393,2.653944621493576e-07,600,694.5891419490146,314.41254178878455,222.33331891371833,116.3239379,389.60620709812275,422.3625635,355.8151778163839,406.37136472598405,410.71255272157595,406.37136472598405,118.08015413133248
124,80,432,0.2740740740740741,2191.393831548572,1.8864031816235045,1199.2309726602539,0.13999999999996607,0.4999999999999954,4.631630261379948,3.984883203755983,5.0348093596347185,2.8416694449002647e-07,600,841.8964228639653,382.1156497721553,235.6311238636197,131.7511681219454,473.136608,557.1217388966871,435.2486211528693,480.3233331812259,486.56112658501166,480.3233331812259,143.12239188687408
125,80,468,0.2598290598290598,2506.331612,1.8689882415006132,1308.1056542001033,0.14000000001437338,0.5000000000217839,4.3172598534748685,3.453771656634095,4.664402626451654,2.978446042331613e-07,600,1030.4589492757195,471.50473705791177,252.4013416299447,151.96712972433642,580.5375856,736.9537764572294,537.3317469901046,559.6386285501316,568.2788314372987,559.6386285501316,175.17802137687232
126,80,504,0.24761904761904763,2919.390544993676,1.8799548622863778,1397.0786341205635,0.14000000002186674,0.5000000000349384,4.044848200927129,3.0342021803632604,4.347204308115555,2.825358296511788e-07,600,1275.5583978557916,590.9666179915137,273.9387483829054,178.9273123044607,721.7552797962891,979.5098812065878,671.5558639706967,644.2874074238216,655.8420231163444,644.2874074238216,216.8449276354845
127,80,540,0.23703703703703705,3470.166157780393,1.9197831212275058,1462.3568754427117,0.13999999998368148,0.4999999999854143,3.8059080183009186,2.701527725041799,4.071793662120796,3.157360065771208e-07,600,1599.5796756614725,752.8359414370634,302.1565310642181,215.5945715215512,911.7840318509822,1310.7743598693755,852.2450904285154,734.3924814462055,749.3311305,734.3924814462055,271.92854486245034
128,80,576,0.22777777777777777,4218.176136275811,1.9921106842067733,1499.999992346339,0.13980124083813175,0.5000000443218824,3.596291827117606,2.4367763301502214,3.832302986135356,2.2473554975136639e-07,600,2035.9403868111956,975.7793510451027,339.8822894702014,266.57458301212307,1172.9237612111806,1770.2134788100466,1100.689624890433,829.0487540436684,847.7252680644822,829.0487540436684,346.1098657579032
129,90,36,2.588888888888889,100,1.0378129568007846,1403.5770269214656,0.050253103,0.065555689,10.472976853483956,13.790891125593419,12.966650839148373,533926.4674389369,600,111.02866438379935,4.739970308574172,107.77913013505736,7.154956831,9.548383559,7.251257471184147,7.712091675830751,72.41759756,72.41161371909246,72.41759756,18.874872945245887
130,90,72,1.3388888888888888,3828.1768825499107,5,367.06384808644185,0.052209735,0.10405743471099915,8.545566808900343,13.01292419494198,10.09677629789099,23336.169329846176,600,2374.933244638372,495.9959810739599,270.1761286952766,239.8333340030808,447.97226072386496,294.1939527575939,379.1484301132371,119.43573255555867,119.42888554379307,119.43573255555867,403.7386515885232
131,90,108,0.9222222222222223,2263.077510824959,4.569011379887664,394.95084333054615,0.038244529,0.15870422993748415,9.845693264474408,11.999998429602815,12.000000201995254,3.53173665126085e-07,600,1031.4556707595548,278.6149896866404,216.68207810743957,136.32536655548626,229.85456179004467,188.65012140373227,188.5897893942264,84.55459999850619,84.57354711671572,84.55459999850619,175.3474640291243
132,90,144,0.7138888888888889,1716.8505793594024,3.979594106,422.3790841429722,0.044107893,0.22701394695327284,9.845693336571438,11.999999027239529,12.000000311198225,1.160013728834302e-06,600,607.4727812704973,209.61630659295977,197.8593317875126,101.90323674776766,174.3757926099759,143.21514241944325,143.07087790299994,84.55459845957066,84.63175350844924,84.55459845957066,103.27037281598454
133,90,180,0.5888888888888889,1500.0939932145855,3.7199041877603176,381.29210736330145,0.062034706,0.3358141569325916,9.845693132,11.999999996037245,12.000000001488772,5.982635350694634e-07,600,439.2893107,182.37650314740387,189.89014630286235,88.53880653292504,152.36042532385613,125.31124420164437,125.0078327523731,84.55460282413044,84.75172119489072,84.55460282413044,74.67918282008254
134,90,216,0.5055555555555555,1410.143245047697,3.197522472524097,357.0691887382904,0.12195420784719817,0.5000000001800438,8.924807322,12.000000005884438,10.638752799498155,7.962588296287484e-07,600,363.37081211137877,175.99776243594505,187.7291549409211,83.04640789281454,158.00265419231505,117.94203875635215,132.54779687278904,107.57672295006118,107.96013357354897,107.57672295006118,61.77303805893439
135,90,252,0.44603174603174606,1481.3878486800688,2.6233609163603875,507.5576087598291,0.14000000000008442,0.5,7.3969297403945236,10.150340901903268,8.515935886,9.841501942204638e-07,600,403.9653573417271,196.6027761660732,193.42675709790075,87.39395011781147,200.2706393965366,146.5359487894978,173.9547911809914,167.89392415956138,168.5580382286487,167.89392415956138,68.67411074809361
136,90,288,0.4013888888888889,1589.584479486401,2.381981509409798,638.0970747,0.14000010924392736,0.5000005774032756,6.5968530513370665,8.194203948971722,7.464578800374377,0.00016424,600,475.3013209,220.2666950439049,199.9945285409903,94.03475066128735,240.9610259795343,195.00357272179193,212.95032472651738,218.51896355272424,219.6409496069569,218.51896355272424,80.80122454857319
137,90,324,0.36666666666666664,1721.0594261678852,2.2079290235038087,773.3286284084724,0.14000000000005441,0.5000000000001985,5.956098344936175,6.7189963835472435,6.649605845111993,1.1599291441940336e-06,600,562.5824297,248.58163132210308,207.73195395400944,102.1644882183987,288.95752328050725,257.8612892766697,258.8212694490765,275.36449316946624,277.17948748244146,275.36449316946624,95.63901304448497
138,90,360,0.3388888888888889,1881.4445204371416,2.0830584969446737,909.1896963,0.14000000005204535,0.5000000000469338,5.4323272621227545,5.589292829124247,6.000182858159447,5.778926725704412e-07,600,669.5782606402429,282.7816434132946,216.91771589386127,112.16766068226619,346.3422635737785,339.4532408846303,313.5645304340398,338.19779699076014,341.01590710516194,338.19779699076014,113.82830430884128
139,90,396,0.3161616161616161,2102.351122906973,2.0076129788792856,1035.680495999299,0.14000000000127358,0.5000000000030221,4.996403611383827,4.7226929704264204,5.470614309462061,6.060436130425991e-07,600,809.4076076171268,337.90727058394003,228.94465913857664,126.0923640553598,420.77287713846164,449.78380010456715,384.2989112,406.8436592760664,411.0307177664281,406.8436592760664,137.59929329491155
140,90,432,0.2972222222222222,2394.6936316649408,1.9703004561597914,1148.813283491606,0.14000000001376828,0.5000000000200171,4.6280452033886466,4.049838688812397,5.030558529780823,1.2772215508906184e-06,600,990.7294177,414.8328737792443,244.36644562782828,144.76602474779338,517.4309079590558,598.7050915927553,476.02937476790976,481.1354240863258,487.10939699847376,481.1354240863258,168.42400100089864
141,90,468,0.2811965811965812,2778.301247254135,1.965439554921609,1244.9002437207014,0.13999999996723322,0.4999999999511633,4.312516938,3.5222952365848603,4.658850272534706,5.093176302482439e-07,600,1226.6307226615932,517.8643788569084,264.1427949555499,169.6640644450121,644.2412370988256,800.3944424297086,596.3491172131114,560.9733627335446,569.1820333138098,560.9733627335446,208.52722285247083
142,90,504,0.26746031746031745,3290.0218499049356,1.9924782833049866,1319.6114898675767,0.14000000002474752,0.5000000000409375,4.038740558264114,3.1066560746038436,4.340131952502394,7.270406099282773e-07,600,1538.7056655191448,657.7866503589446,290.0144646354129,203.51592205819708,814.6157948108003,1076.9494871111983,758.0465031732514,646.3888837,657.2673583592139,646.3888837,261.5799631382546
143,90,540,0.25555555555555554,3985.024847436033,2.0528449198377468,1369.5366855573238,0.14000000022018133,0.5000000003753732,3.7982622791551575,2.778348940438942,4.063023680092168,2.9534230880532177e-07,600,1959.113844550354,850.7605678285073,324.60403479125927,250.54694371996615,1049.1705297198214,1461.5277598364542,980.8027619828282,737.5662556379177,751.4884675554043,737.5662556379177,333.04935357356015
144,90,576,0.24513888888888888,4947.008127488079,2.149843683008436,1392.5235212225357,0.14000000043248936,0.5000000007223604,3.584556439835339,2.519075659452897,3.818952874511735,1.4898398503780451e-07,600,2536.335904192657,1121.3219121170384,371.9286983666625,317.42199879615697,1380.089338951886,2004.5336414991452,1295.383391742054,834.8551827044677,852.0822954,834.8551827044677,431.1771037127517
145,100,36,2.8666666666666667,100,1.0334895803791937,1408.0086031670667,0.050778125729846295,0.065622741,10.438493788284815,13.808744332602343,12.912633675325532,551198.9820685831,600,122.7406507213264,4.750338370598106,107.78181626588675,7.154956831,9.579926187457295,7.2418815395823914,7.744353516,73.02475105191506,73.01870853879507,73.02475105191506,20.865910622625485
146,100,72,1.4777777777777779,2624.514244001446,5,329.4723394831309,0.044429114,0.11592626690284882,9.973479714365093,14.277701770011191,12.194226719318905,96259.53498101677,600,1623.8288845979948,323.1666320278785,228.1450441753017,159.63089098280872,263.14930387047184,183.8320333,215.22596753458063,81.88252292198626,81.88045275067756,81.88252292198626,276.0509103816591
