,mission_range,cruise_speed,duration,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission
169,110.0,324.0,0.42839506172839503,3630.2211288194935,19.458006970243023,7.940299289482734,1.657444946284181,1.384900614164745,1499.7379758091827,0.4476465535383006,0.015488962611806337,1.2999593368291744,4.484335875914802,0.9321761609406184,4.860671797268009,0.0037961903371641625,3.50592124019444e-09,600.0,1230.1541256010166,758.8995969290293,814.7742897309087,226.39317576935926,809.5337256777027,414.27745228305696,746.8558422026966,515.3557795708476,628.1347375150291,515.3557795708476,209.1262013521728
170,110.0,360.0,0.39444444444444443,4295.972219311233,19.830125924351655,8.497188430219888,1.7441634177081882,1.5384538487257948,1499.9968903930794,0.42103822946326835,0.012707302842025526,1.3000091928709039,4.349329664436593,0.8184014962396686,4.701973390902745,0.0007826215111617074,4.120015158222082e-08,600.0,1552.259007943751,946.1238363142628,925.6405055524423,271.9490724789815,987.7320301650961,589.7491481215112,913.6530265405091,550.7308590624411,636.1587867283332,550.7308590624411,263.8840313504376
171,110.0,396.0,0.36666666666666664,5209.353497321375,20.43847238970815,9.167945113864862,1.8561134259082805,1.6923048856352807,1499.9999999986292,0.4093884298004412,0.010975456363786853,1.30000215603948,4.21418871170385,0.7272545705308221,4.543979083589863,5.988814073987214e-06,2.6448938485097857e-05,600.0,1988.3664225942957,1206.7291601004815,1078.2772817248308,335.9857757549129,1236.1462320977,839.2567212953775,1146.4299024030386,589.6945294430121,664.8517393076714,589.6945294430121,338.0222918410303
172,110.0,432.0,0.3435185185185185,6455.897901039487,21.45270719814535,9.866882838640056,1.9924287358809563,1.846221756439657,1499.9996675441291,0.40616041548697585,0.009918297143888645,1.2999524697172826,4.074491556324415,0.6547159569624336,4.381554276510994,0.0006203622062113112,4.5534027391102076e-05,600.0,2579.5999070352495,1569.5957635714462,1280.7941236279835,425.9148546953959,1584.4671198345372,1193.3386915191675,1473.4264358309583,634.2249958857179,715.0718096012005,634.2249958857179,438.5319841959924
173,110.0,468.0,0.32393162393162395,8309.878727819447,20.991841088989677,10.146307953127335,1.9997046413835327,1.9999693558735128,1499.9999999762051,0.4552426992521242,0.0092535582050186,1.3000199190080393,3.6347324955678952,0.5962536252029249,3.8760755868454058,0.0013009880770322724,5.6065873297188226e-06,600.0,3476.5267315011765,2154.735925298452,1514.2683462213172,564.3500926218322,2286.242175442708,1683.5086831333228,2143.889751794688,810.4295555469831,782.8894650098887,810.4295555469831,591.0095443552
174,110.0,504.0,0.30714285714285716,9844.405613945548,17.7180818276171,11.891753539304016,1.818180232526627,1.7660745670131333,1495.658739547062,0.5509374106159007,0.017974539936219495,1.590038869354418,3.0685838029349957,0.6306779576738523,3.237918461130061,-1.0130904832821646,0.0014124465597659527,600.0,4022.1534265831524,2677.9105423637925,1861.7573057128975,682.6219218156864,3208.126694969096,1869.016136964515,3040.3500681452515,1161.3628516771523,1178.9716697717529,1161.3628516771523,683.7660825191358
175,110.0,540.0,0.2925925925925926,9946.391412767183,12.816500898006112,6.002872881880294,1.7639819048952852,1.0794157737769254,1499.9999998306137,0.6703461104555244,0.15320400317141397,2.7792812308473454,2.9673456298615175,0.613372263206663,3.1252522666071054,4.118680759074605,1.5695974738641343e-12,600.0,4452.139560886126,2897.5740181469296,1306.0873529688843,690.5904795124079,3351.949066085493,2299.03343864139,3182.5883366418193,1246.6070780929463,3775.657914883224,1246.6070780929463,756.8637253506414
176,110.0,576.0,0.2798611111111111,8153.386589826444,16.102272371667055,11.783565484160441,1.992049656383548,1.9435290573493365,1499.999999999992,0.38441156014579875,0.012880398271767837,1.646489404364402,3.6540672705282713,0.5371256715563956,3.898116985850708,0.7338700521846633,463790.04681942106,600.0,3727.1019370845797,2353.8350015007873,1601.0031805877027,552.4677969122669,2231.318141181266,2319.8601326972757,2091.621831623169,801.2905280382496,1029.0971451938562,801.2905280382496,633.6073293043785
177,120.0,36.0,3.422222222222222,101.43468964434629,24.622510003911223,6.000000000001039,1.0000000000000002,1.5340810787766639,100.0,0.8006444927712357,0.05374001960068439,1.9555680866570082,13.164175451923157,9.272050574856184,17.544074929488378,-3.679368720236834,561444.7948447958,600.0,22.367661339785247,-4.216701033818065,225.3433275248398,7.236601486803273,7.705358380765707,0.9673352884793945,5.781706362519756,39.55840742182674,11.88931776463014,39.55840742182674,3.802502427763492
178,120.0,72.0,1.7555555555555555,411.67503286933066,25.0,6.0,1.381264384371361,1.3343349338766,336.2892794562997,0.8000922567940372,0.032979473953373285,1.337129195105342,9.864715175076826,4.389150482475996,12.028826899376027,-1.4799590359919303,449654.82188589056,600.0,98.94825420150944,40.68791049345135,318.0594546401554,24.54247685181962,41.73207493201897,8.117278985579834,34.22403833001251,84.14982083334338,62.42549134176808,84.14982083334338,16.821203214256606
179,120.0,108.0,1.2,989.8451812578899,25.0,6.0000000000000515,1.6767235668489693,1.3783536893057988,494.5753338908311,0.8550082270575843,0.0328261105549667,1.3202293507376646,8.059317024088296,2.9185282382040985,9.416761211605225,0.29279605887366955,222002.20669508562,600.0,254.01779327795006,133.15953082521878,416.0028406978624,57.83611775137315,122.81998316971101,29.924360273461673,105.1152470594671,137.30824949313546,143.40627886993292,137.30824949313546,43.18302485725151
180,120.0,144.0,0.9222222222222223,1646.5102793058923,24.99999996147429,6.3051622752210115,1.7184719025166995,1.3401788599276672,667.0897030633109,0.8000000133920332,0.033023202122299485,1.3422525752672185,6.6112359971623444,2.196268590647707,7.48314117158424,0.2510733206688869,66354.27678686031,600.0,439.58663720874796,252.5088203288698,514.4612741277596,97.54678665672105,249.04727043666307,65.04516314695493,220.0292953924472,217.43620988913827,248.12794015933423,217.43620988913827,74.72972832548716
181,120.0,180.0,0.7555555555555555,2549.2711615629432,25.0,7.430359222625504,1.8467275399598988,1.417600970295572,813.7514699667636,0.7927231739534734,0.026367849476906024,1.3003057145075703,5.806619012435016,1.7400269183809058,6.462767541992468,2.0675875719078363e-05,2.5866260504485434e-05,600.0,693.8854379142435,424.2584700177672,676.3854793789457,154.7468601403561,439.02848733550746,122.11810942462036,394.45502952083655,291.51618765568344,329.85933099342424,291.51618765568344,117.96052444542138
182,120.0,216.0,0.6444444444444445,2707.195045932174,24.99999143461948,7.236456023884479,1.8183843710222725,1.4909104884369628,930.6834884360871,0.5846052679225286,0.018441020928974948,1.2972358019397898,5.574630398582996,1.4210267282637021,6.175180301677352,2.502158169548352e-05,4.356185329281077e-08,600.0,785.4208858800362,471.5108979933897,685.246815581704,165.01665519180932,485.62771921530623,167.36119217465503,438.39935251717657,319.3011340168137,333.77561589577914,319.3011340168137,133.52155059960614
183,120.0,252.0,0.5650793650793651,2928.5292901009566,23.87917927027207,7.144705263571262,1.7568580737575419,1.0769230415692204,1499.999991240589,0.48642919679038304,0.0306761856650277,1.3000000502686466,5.216147071597865,1.2464577328921862,5.736349696071813,2.8864925099014727e-06,0.0005733047977731855,600.0,905.615274832431,539.7054355846489,703.6554284703712,179.52920742938974,561.4353372141134,224.44334867521687,510.5214021569118,370.0228200687595,752.5159268636171,370.0228200687595,153.95459672151327
184,120.0,288.0,0.5055555555555555,3318.5178241770755,22.02636537226146,7.656892758883656,1.7449747970180591,1.2307692109232762,1499.9999999983327,0.4575166253363495,0.02146065084320387,1.3000000209637348,4.897918907943775,1.0776164928529186,5.352304429045465,4.6150239503717216e-05,0.0001232012524312678,600.0,1094.867736526235,647.2884336399532,770.9515927666555,205.42116085019026,677.5362937909975,309.83424660524645,620.0166429563319,425.02857740932785,687.6083482701196,425.02857740932785,186.12751520945992
185,120.0,324.0,0.45925925925925926,3874.6414046899713,22.523786262368244,8.657303095281168,1.8994854384647983,1.3853393194125152,1499.8198398569425,0.41275337892611413,0.016574187567783037,1.2994767367927968,4.930946066806246,0.9386556454081868,5.391926170464574,-0.0014227142085978528,9.522268553747008e-05,600.0,1349.3682403687694,785.157374001854,897.1047684432147,243.001263664948,785.780528157259,440.8496833930696,718.6006043469487,418.80501372754134,672.6439596471213,418.80501372754134,229.39260086269078
186,120.0,360.0,0.4222222222222222,4628.938351297352,20.696906273190095,8.814035174360294,1.827258309502963,1.5384639247858767,1500.0,0.4346718368650003,0.013387231633518227,1.299997983559062,4.386440793291067,0.8242970177102179,4.745510875140694,-1.3940200934925429e-05,6.215345232804175e-05,600.0,1735.2563300080915,1010.6556107537775,987.9372379967123,295.0970562848551,1055.283444923542,616.879849585319,975.435200358721,540.6719015555889,670.2092494829257,540.6719015555889,294.99357610137554
187,120.0,396.0,0.39191919191919194,5671.2678207538565,21.27617763573519,9.427663650124062,1.9314139415969238,1.69192964969174,1499.9999999826712,0.4281408998950811,0.01164196138250926,1.3002904703669227,4.203635823120694,0.7343274161598141,4.531677645614,0.0013632160633463286,0.0027054649717200914,600.0,2243.6851107000325,1303.9534726005973,1154.5903502888098,368.9868730800579,1349.1339543642064,880.866072441767,1251.472029623028,592.9003781465417,704.9133929187348,592.9003781465417,381.42646881900555
188,120.0,432.0,0.36666666666666664,7149.0014494850375,21.62244593310612,9.854753981081457,1.9999999952499536,1.846153843592196,1499.9999999999916,0.4462349804595202,0.010561187516693294,1.3000000018038358,3.8996762134415937,0.6622444327374584,4.179564463516211,7.468224543671909e-06,0.00014459541088100312,600.0,2970.817495195089,1741.2218248487911,1359.9207482267723,477.0534059975797,1833.229493475256,1256.0596367141268,1710.4656506411864,697.007883429379,761.3661013961032,697.007883429379,505.0389741831651
189,120.0,468.0,0.3452991452991453,9860.89041860286,18.386754241568866,11.604681445000585,1.9031293938384217,1.9486275760224725,1486.7029932025396,0.61675104673859,0.011335727322462578,1.3462060780623382,3.201383083283473,0.623693049907442,3.386366635514344,-0.5906020927353577,871.724433440929,600.0,4188.208159866963,2588.382723140453,1829.9154501476419,683.909065268979,3080.1969530272886,1745.4364582621795,2911.93821578186,1061.7732825306466,894.3715950814318,1061.7732825306466,711.9953871773837
190,120.0,504.0,0.326984126984127,9999.999999999807,20.25002586631245,10.424086590356128,1.999999999800227,1.9742832328349067,1500.0,0.4896704368168079,0.01197252532057396,1.4182362253968153,3.3326963117919957,0.590683253050379,3.533895651096334,0.06510575527687479,25717.4443064023,600.0,4437.352132293721,2701.2074086390694,1727.0227275497223,694.7843250036008,3000.573428973128,2087.9168627906515,2829.738336189261,974.9723582836828,987.0739348411346,974.9723582836828,754.3498624899325
191,120.0,540.0,0.3111111111111111,10000.0,18.71372013307608,11.162556208949605,2.0,1.737456590858721,1500.0,0.46157565024430663,0.02146073027707512,1.726661843400231,3.3326963121053663,0.603016486156973,3.5338956514492885,0.13705789390227707,47393.562712452935,600.0,4387.543760654141,2746.335522866585,1789.037017823983,694.7843250036159,3000.573428691045,2198.9503773700885,2829.7383359066907,974.9723580889283,1370.3055835031896,974.9723580889283,745.8824393112039
192,120.0,576.0,0.2972222222222222,100.0,6.00000000000034,11.923572535512076,1.0000000767347423,2.0,1500.0,0.012653023738643663,0.001814297107806089,1.6,13.231811614188114,0.2889012484935202,17.669479613109306,-0.16777477571725719,3419520.2347488385,600.0,838.228720960425,236.70870156327084,267.10210331852886,7.15495683093067,7.557544115332832,681.2762342485777,5.659476237534929,38.9988883384176,153.50177611792822,38.9988883384176,142.49888256327225
193,130.0,36.0,3.7,101.53044620843023,24.645853735344662,6.0000000000000036,1.0,1.5358424232637624,100.0,0.8006412589937315,0.053544119490051056,1.9533253897394043,13.15970146660598,9.271714211030472,17.535799792862775,-3.684841027232981,563830.8723821869,600.0,23.972919226833373,-4.203438335551805,225.40564121651877,7.242048169038824,7.715254518962577,0.9682781498854484,5.789895380178441,39.59575142306173,11.873194644870605,39.59575142306173,4.075396268561673
194,130.0,72.0,1.8944444444444444,512.1286529893508,24.999999999999993,6.000000000000277,1.5929252823646474,1.5185971661241444,298.3118120867404,0.9953243141397854,0.03286458769585161,1.3244580736873226,10.132222998661222,4.380661639960181,12.437399767175622,-0.20999364803247822,419803.3695092665,600.0,137.00502504057022,54.83374159737637,338.0097974419891,30.202437273219044,50.54455010090272,10.699450357561535,41.17650494285341,78.71192948503186,63.404012957042106,78.71192948503186,23.29085425689694
195,130.0,108.0,1.2925925925925925,926.1620237914359,25.0,6.000000000000162,1.6799696939438176,1.313962913632623,523.8967031474131,0.8000000049741797,0.03270903053717744,1.3074158222473458,8.30190755001687,2.9126565964564044,9.7539761317853,0.31227282144265267,255716.57364481388,600.0,248.94012041432543,122.16964450787535,406.6504647299777,54.08605694047792,111.56014665443412,27.686234815472766,94.95225447326553,127.97830946206379,145.70944548800884,127.97830946206379,42.319820470435324
196,130.0,144.0,0.9916666666666667,1646.51025607835,24.99999999999983,6.385902374802265,1.7529253759244823,1.338217096940119,667.3389918050524,0.8000000008735082,0.03301564161202191,1.3437181120156316,6.727142811345977,2.196750508922203,7.633169983523887,0.3816702464102022,79134.09266845355,600.0,461.9872916675409,250.90894890895237,517.3750557467374,97.5467852211977,244.75625124255598,64.68447429106699,215.70464952730313,208.97285612210447,247.53030602647377,208.97285612210447,78.53783958348194
197,130.0,180.0,0.8111111111111111,2572.687719615578,24.999974630419015,7.608105652874041,1.875442738929958,1.3207521271451799,849.8514765201501,0.8000056153363715,0.03212685194120389,1.336370582497158,5.863179258707656,1.75537488714849,6.5333210173903735,0.018366519124375813,769.3670777286578,600.0,729.6588626907501,426.08617666118425,688.4150967671445,156.26505053530155,438.78715046871037,121.208026895938,393.7794749052749,285.25400467489425,380.5041197210299,285.25400467489425,124.0420066574275
198,130.0,216.0,0.6907407407407407,2807.2046358689367,25.0,7.330669082223911,1.8322068737666277,1.136981399784147,1217.3053122422573,0.6062016323734564,0.032752112560134196,1.30052776338478,5.5219569772960835,1.4547251608087832,6.110281207384324,4.8203345611952386e-05,1.5661333891709685e-05,600.0,844.6221042036951,489.12481285444085,701.9044526160236,171.55722363509796,508.37133418658584,168.00901698234895,459.42314937590885,326.1199375411034,589.8037908831666,326.1199375411034,143.58575771462816
199,130.0,252.0,0.6047619047619047,3090.3510134467733,24.746648439381282,7.365748567842118,1.826406803601205,1.0771805604455302,1499.6413902204981,0.4953143164167122,0.031893258683317674,1.3000000500558586,5.272754059220674,1.2467539776231276,5.80520200624943,1.0244856341046216e-06,0.000275539814180519,600.0,997.1652462701165,566.8717845317459,736.1062258179446,190.22435621894851,586.0980767806824,233.4042435052723,532.3416842549047,361.29759671044945,782.3718824989411,361.29759671044945,169.5180918659198
200,130.0,288.0,0.5402777777777777,3522.1588967698917,22.9333858006984,7.943546394443461,1.8257899562750746,1.2307702372817237,1499.9981665228377,0.4663868878610999,0.02240008457671153,1.3000005258862322,4.967533599241493,1.0801938567934635,5.4358825832942115,8.388750707410964e-07,5.533224108713872e-07,600.0,1207.4190267118813,682.1695771475436,813.4754273038982,219.09560946301372,709.0357470974529,322.6258058751497,647.946095744294,412.0591966945242,717.7076457156351,412.0591966945242,205.2612345410198
201,130.0,324.0,0.4901234567901234,4145.216458657617,21.21506216049168,8.37280164074504,1.7989941196063128,1.384615553190104,1499.9999999999995,0.46881707929426697,0.017102673946314248,1.2999998417270884,4.549167866325487,0.9415530343232251,4.937190250561059,0.00011222577146696722,4.834624488464617e-06,600.0,1521.4329932589221,856.6180551849782,905.6214377113032,261.5461712803672,911.2032311100107,452.6685462722212,839.5901815180318,499.50520795689783,693.5334825605045,499.50520795689783,258.6436088540168
202,130.0,360.0,0.45,4997.276644018203,21.431168944167613,9.073970463021379,1.8967212379845602,1.5384588403452781,1499.9999999981612,0.45318243732396407,0.01410979315353108,1.300002279913832,4.382510738358458,0.8298955069620093,4.740897184450868,1.4045920126548594e-05,6.922149209726605e-06,600.0,1939.8100479319305,1084.9448762618674,1051.5556499804184,320.96870084174617,1140.2771019541224,645.7806496647503,1054.0782576783577,541.7247430756777,706.3784084291088,541.7247430756777,329.7677081484282
203,130.0,396.0,0.41717171717171714,6188.1225836745,22.034566498185715,9.670446661808093,1.999999999475043,1.6923076912602426,1499.999999969363,0.4510810323968725,0.012339629724717256,1.300000000831184,4.169874424530826,0.7408423847160421,4.492357058896514,5.008236687586987e-07,3.995023091293753e-10,600.0,2529.8363873559524,1415.0033487649043,1236.9149801316237,406.3678874095732,1484.0069396983718,926.2706154135774,1377.477903591779,603.3248470715673,747.4906933352999,603.3248470715673,430.0721858505119
204,130.0,432.0,0.3898148148148148,8018.7144607256705,21.69361995350505,9.8231088705938,1.9999517722849902,1.8462464455224576,1500.0,0.49887962583127327,0.01137811410852342,1.2999347978816767,3.6962890062232967,0.6706264453501495,3.946307060060537,-0.0007668856166880289,0.0004031410056006684,600.0,3455.3464179833445,1965.1743490575989,1455.9035264223362,542.2700888908035,2169.3959663935575,1336.5726356009786,2031.9540113542666,781.840200573303,820.341409577025,781.840200573303,587.4088910571685
205,130.0,468.0,0.36666666666666664,8643.12378880797,16.71953148680383,11.667341737242587,1.8413643745058277,1.4926113325930337,1498.2716834728467,0.5944912454243355,0.02911846645460906,1.7439229808347545,3.3022985874233006,0.7050066606475777,3.4996780674378942,-0.35277632631540534,0.0001667833588688636,600.0,3586.253282958677,2194.617526787952,1672.4989666568256,589.7669268676817,2617.305358675025,1386.772144398703,2469.6911036550227,994.1308578222498,1369.0067790508574,994.1308578222498,609.6630581029751
206,130.0,504.0,0.3468253968253968,9999.99663838893,19.73785436582002,10.786546320725225,1.9999999960710901,1.5820877520366614,1499.999996604388,0.5023765752046924,0.028802329155242692,1.7698133385673238,3.3326968333047002,0.6558058166548384,3.533896238486395,0.005885607818820304,702.5964457610884,600.0,4343.725936076868,2627.216773360852,1760.776402947553,694.7840619101289,3000.571950756451,1865.6015052440987,2829.736914593744,974.9720341717183,1524.8732622437585,974.9720341717183,738.4334091330675
207,130.0,540.0,0.3296296296296296,1212.752850726547,6.000000000000005,8.041607195131954,1.0000000000000009,1.9999999999685558,1500.0,0.17459189315528964,0.0029888182321162154,1.5000000000235831,4.664531253124026,0.3808806939335348,5.073849415041614,1.2686444419284815,3019951.06114827,600.0,1334.613430717457,491.0427005842174,453.7869635380922,71.1103949556782,259.99458143073156,851.2846327840545,239.02026873941045,472.96020266077176,252.8741875490517,472.96020266077176,226.88428322196768
208,130.0,576.0,0.3145833333333333,112.14327136968892,6.0,11.425979128352958,1.0,1.9999999999874567,104.0232050510873,0.014189514747699125,0.38293243591812837,23.071775175898278,12.692698995001878,0.6349344837672002,16.68541893920488,0.0016758025748195848,1700009.4486600438,600.0,421.6700890889132,118.0271617311779,268.4462407178643,7.843884262951267,8.835258081346497,314.6555762611671,6.7210342022753515,43.734635892444885,155.81350399412636,43.734635892444885,71.68391514511524
209,140.0,36.0,3.977777777777778,101.15431090297908,24.554344962046127,6.000000000000003,1.0000000000000002,1.4277302597631638,145.02475094538025,0.8006479232158542,0.03396462530073249,1.4488818170443436,13.177304190170876,8.915045920016492,17.568372370286752,-3.6633744044093035,567495.0170094364,600.0,26.33826747930756,-4.242796885942124,225.16084008575208,7.220651555571021,7.676404023398915,1.0033071460744585,5.7577508474297,39.44906281277522,13.688816445213762,39.44906281277522,4.477505471482285
210,140.0,72.0,2.033333333333333,411.7082062336694,25.0,6.0000000000002,1.6134171016401013,1.3139872898200649,347.9738772297474,0.8001567293751267,0.0327575737125536,1.3122405195751499,11.15060656926401,4.372321322288018,14.049977221063468,-0.08704273237968074,461910.9405262107,600.0,110.026632138766,39.12091876021305,317.6566200650806,24.544337581215363,36.92249418686503,8.14928200420753,29.30312268524137,61.68058809121169,64.37983025262794,61.68058809121169,18.70452746359022
211,140.0,108.0,1.3851851851851853,926.1620182557563,25.0,6.000000000000001,1.682915458331364,1.3306855115693246,509.36518884936123,0.8000000001925717,0.032895098782857395,1.3278157633163346,8.314134617213107,2.921951256412907,9.77107939542525,0.3299474077680866,270305.3979492433,600.0,263.26173043713874,122.0867673215443,406.63649241387355,54.08605661534909,111.39608160039695,27.59816534438972,94.78604980831277,127.530675991183,142.07022254941577,127.530675991183,44.754494174313585
212,140.0,144.0,1.0611111111111111,1646.5102542805605,24.999999999999424,6.528502546891543,1.7452629990952258,1.304408264924989,702.1658770114151,0.8000000000000181,0.032734256372721156,1.3101710045547557,6.701417987230117,2.1854465962346237,7.599803921085694,0.20241503502315084,97837.98531953545,600.0,487.42320136896666,251.01186838265966,523.3190407742654,97.54678511008956,245.69580011544826,64.42547631131079,216.6516756718301,210.8118266110281,258.149620626907,210.8118266110281,82.86194423272433
213,140.0,180.0,0.8666666666666667,2572.7254900398225,24.999999998302055,7.607961474997939,1.8818055411649217,1.3223914172070057,835.8478752497751,0.80001654867641,0.03304873042219524,1.3570754511987806,5.8808814778278755,1.7608749170987963,6.555438451566176,0.056660829303698534,4126.187511689094,600.0,766.8597338605264,425.53456216983943,688.2991003546827,156.26750064880727,437.4727665809154,120.8321756473245,392.4566616021185,283.33241130318567,379.56992767387516,283.33241130318567,130.3661547562895
214,140.0,216.0,0.737037037037037,2980.25536018413,24.999999701911115,7.4760095061106355,1.8533436313406169,1.3286233468731772,1042.0947735519437,0.6435710680620407,0.025127955792827665,1.3000600342196993,5.4310703608115585,1.4476580846165514,5.998641904320681,3.938191797558943e-06,7.99825579187357e-05,600.0,944.7955424593255,522.5649975813508,729.9635068914123,182.94025654885624,548.7418063460319,177.00065050205362,496.82168192729137,338.37157436870035,452.83276347156715,338.37157436870035,160.6152422180853
215,140.0,252.0,0.6444444444444445,3278.8144779939535,24.99771908372785,7.655945021664553,1.8781828443080464,1.2068445363773461,1337.8405770443014,0.5202426093916199,0.026384502414837075,1.3006594540173453,5.264920138130622,1.2429676826363794,5.795663647149576,-0.005727174537033974,5.28457804775107e-07,600.0,1100.6683560858132,600.5955418872521,774.7841451854714,202.76716178644998,622.7662323398773,242.8649613478355,565.735811740307,362.48780451169887,646.580765237519,362.48780451169887,187.11362053458822
216,140.0,288.0,0.575,3747.5324024025726,23.16736145608949,8.12388191461204,1.8609122350091276,1.2307691429437142,1499.9999999998386,0.49121812897489164,0.023315400321553,1.3000000927658486,4.913732846752249,1.0823507238008274,5.3712691968652395,2.5402619733938536e-05,0.0005764219434855961,600.0,1335.872118116635,726.2220485860882,851.1153476716865,234.3468968170429,762.6650693636141,335.13943186436506,697.6996060055403,422.0325115085864,747.0352250980453,422.0325115085864,227.09826007982792
217,140.0,324.0,0.5209876543209877,4435.978516340697,22.218479161029425,8.69493792455529,1.8894554228403555,1.3846147208089907,1499.999999993973,0.47904424302527593,0.01797020248096364,1.3000006232459695,4.612918988295708,0.9457186900640907,5.012630116122843,5.140308465101384e-06,0.00033495709443522454,600.0,1681.3682678996379,909.1426944528899,963.8318613688805,281.65399445237813,961.6424063800038,473.53386572734297,884.9602730655554,484.5832831073239,728.711905718725,484.5832831073239,285.83260554293844
218,140.0,360.0,0.4777777777777778,5390.684957842394,22.33358552228722,9.36586685695781,1.9813915439352958,1.5384348121583113,1499.882747810747,0.4691060543536889,0.014893131829830424,1.3001242123920296,4.405923261935719,0.8353005839706205,4.768393148829169,0.01619377424889734,0.8363263673011468,600.0,2158.2108673348885,1161.9796931831809,1122.5151974293865,348.89370870697985,1223.508589996192,677.0738048733806,1130.5034609333802,535.4952655203176,745.4548383387726,535.4952655203176,366.89584744693104
219,140.0,396.0,0.44242424242424244,6817.395712721193,22.08461033355595,9.648534062383098,1.9999999999896478,1.692307690423744,1499.999999968859,0.49582558220902373,0.013140501054709389,1.300000001474204,3.9867570693404093,0.7474839307457599,4.280006907970462,1.5127236352441287e-08,5.302410777228061e-05,600.0,2888.919511180636,1568.9112635337046,1307.0811826729023,452.4910370993799,1710.0103151881037,977.6235252747053,1592.846894715396,664.677237412594,796.0046171212081,664.677237412594,491.11631690070817
220,140.0,432.0,0.412962962962963,9222.662766397272,22.173651794729995,9.609738655838754,1.999999174192861,1.8461575115299151,1499.9833083947055,0.561360889627733,0.012634937514684868,1.3000118851596527,3.4619239036795917,0.6814456612815363,3.679809852878833,3.138369598865154e-05,3.087266619365135e-09,600.0,4125.263275184047,2289.7425531839085,1573.3291759586566,634.3278176338365,2664.0281597740304,1460.3315759717023,2506.2878613638386,899.1848690744614,910.8480683536891,899.1848690744614,701.2947567812881
221,140.0,468.0,0.38803418803418804,10000.0,19.372059819450254,9.58849383986085,2.0,1.999864793541851,1500.0,0.5936398305800882,0.01046581442604421,1.3000878901394541,3.3326963121053663,0.6103330524735513,3.5338956514492885,0.9200075894134514,106481.4455194369,600.0,4785.648200617744,2617.0604970964123,1628.821925636478,694.7843250036159,3000.573428691045,1859.7430606428102,2829.7383359066907,974.9723580889283,885.3587933977747,974.9723580889283,813.5601941050163
222,140.0,504.0,0.36666666666666664,9999.99686469827,17.700899032076748,10.357234270743728,1.9999999999998368,1.662184831052323,1499.9999999999227,0.5601882641455289,0.02338416816683429,1.684529871583219,3.332696803965068,0.6465830339743373,3.5338962054405876,1.0045043417096817,33442.271132378504,600.0,4571.592760577619,2628.02495222595,1688.467353202231,694.7840796220271,3000.5720450779677,1871.7987220452464,2829.7370050945015,974.9720524058355,1366.5501061640505,974.9720524058355,777.1707692981953
223,140.0,540.0,0.3481481481481482,6158.0864780166985,10.73784450053534,10.715127810458148,1.8863941270748474,1.9999993046252822,1499.999999992439,0.495372271609854,0.008160388992767534,1.500000521538781,3.958606274224502,0.5221466637279352,4.247498848903211,2.9957395637554,1250495.4099541765,600.0,3364.454980945031,1707.1034715012004,1200.600676725565,404.18286971398186,1555.619844821036,1695.4383387166329,1449.8147491215543,674.89033138452,690.4234856302569,674.89033138452,571.9573467606552
224,140.0,576.0,0.33194444444444443,100.00000000000024,6.0000000000009015,9.943396421527543,1.0309312868344014,2.0,1500.0,0.01265302373864251,0.0018143497758302024,1.6,13.523010401846111,0.2889058098722037,18.216017957435533,0.7153062021545038,3860844.993984795,600.0,977.3037745705776,236.65870559950378,243.78586697727707,7.154956830930683,7.394803156133683,681.2852546974437,5.489673990971315,36.69381395001255,153.50623218811168,36.69381395001255,166.1416416769982
225,150.0,36.0,4.2555555555555555,173.25917536405746,25.0,6.0,1.0,1.0003343161708158,399.69365155293167,1.34691991069862,0.03812592224820035,0.7503239981484269,10.762149868591496,7.344271984595807,13.423804060246846,-3.767545342220096,590447.4712099044,600.0,68.70958338656915,6.6108290044644775,255.07806117622792,11.266500323788014,16.09893724577289,2.5024679552872353,12.90686116889518,67.5691627060953,57.29644550078116,67.5691627060953,11.680629175716753
226,150.0,72.0,2.172222222222222,411.7053338692518,24.999999999999908,6.000000000000325,1.6105335369864662,1.3274591397476956,340.19386153145496,0.8001511469221129,0.032902475184720566,1.3286286569678878,11.135226607884016,4.383473574430979,14.024915454327184,-0.10434412030159201,470714.43379629357,600.0,116.45665084484912,39.13046603853908,317.6603570973731,24.544176467019536,36.97323353776691,8.128483346227311,29.355280979054033,61.901224809972625,63.0792218756818,61.901224809972625,19.79763064362435
227,150.0,108.0,1.4777777777777779,926.1620225017061,24.99999999999994,6.0,1.6787629979039589,1.329138370197631,510.68497997420104,0.8000000038601393,0.0328779310666337,1.325925823866194,8.29689675922908,2.9211021742910046,9.746970009584242,0.3050326452036707,286467.58501995594,600.0,278.4809514857321,122.16547897992051,406.65620212651015,54.08605686472781,111.62752163590402,27.606187501671894,95.02050602300065,128.16235720689633,142.40116048398508,128.16235720689633,47.341761752574456
