Unnamed: 0,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
12,False,120.0,80.0,1.5888888888888888,100.0,1.000000000007175,982.689376840834,0.1212901341747059,0.2117340457739964,10.169108693753346,13.508560393369956,12.494207895816864,468889.9045756086,600.0,85.96456643524759,6.824087113550871,86.24274210136548,5.723965464744538,9.833703524226047,7.54992856097475,8.003708665155203,77.99778864599502,79.54129512152987,77.99778864599502,14.613976293992089,0.7430318383620341,0.7887783528678158,196.4242159901982
13,False,130.0,80.0,1.7138888888888888,100.00000000121436,1.0515511096930723,860.2799282302084,0.1294365338164237,0.2300047372699001,10.582109339919016,14.082612044002213,13.138298177408132,471344.6597933831,600.0,87.7672431671371,6.8376493984130216,86.21659552320058,5.723965464799846,9.449911807656642,7.242169678045323,7.611335855747942,70.53773626202158,71.93361497316837,70.53773626202158,14.920431338413309,0.7430318383620341,0.7887783528681862,196.42421599029043
14,False,140.0,80.0,1.8388888888888888,100.0,1.1074742109302496,887.1139052734543,0.0989383670075751,0.211784391090751,11.019471268684969,13.766769964720522,13.837013030518996,481254.0150798202,600.0,94.92940480171158,6.8803264864958775,86.19104338525314,5.723965464744538,9.07484556760714,7.408322082298016,7.226993266497576,63.59383946910289,64.85230467342025,63.59383946910289,16.137998816290967,0.7430318383620341,0.7887783528678158,196.4242159901982
15,False,150.0,80.0,1.9638888888888888,100.0,1.000000000000002,1024.689156585341,0.111551064253169,0.2030555277782923,10.169108693695213,13.2999258460174,12.494207895727245,494136.04309581727,600.0,104.157313715128,6.824087113550792,86.24274210136932,5.723965464744538,9.833703524282262,7.668363501597729,8.003708665212613,77.99778864711395,79.54129512267096,77.99778864711395,17.70674333157176,0.7430318383620341,0.7887783528678158,196.4242159901982
16,False,160.0,80.0,2.088888888888889,100.00000253483474,1.0000000000000004,1059.674012700325,0.1043069968884626,0.19635170363829,10.16910859098013,13.110966662312691,12.494207737373468,504247.0321110515,600.0,111.3127431468385,6.824087537086509,86.24274246177461,5.723965580197512,9.833703872877656,7.778882446096795,8.00370896953381,77.99779062422924,79.54129706405978,77.99779062422924,18.923166334962545,0.7430318383620341,0.7887783536408816,196.4242161827096
17,False,170.0,80.0,2.213888888888889,100.0,1.0,1085.2873630438417,0.0994416923208748,0.1917177003845062,10.1691086936952,12.964578342796688,12.49420789572722,514223.0267182243,600.0,118.3026627707741,6.824087113550791,86.24274210136932,5.723965464744538,9.833703524282274,7.866716775113827,8.00370866521263,77.99778864711426,79.54129512267127,77.99778864711426,20.1114526710316,0.7430318383620341,0.7887783528678158,196.4242159901982
18,False,180.0,80.0,2.338888888888889,100.0,1.0,1104.8934787345486,0.0959438580969868,0.1883157078069049,10.1691086936952,12.84844982623192,12.49420789572722,524115.5900199828,600.0,125.16748451878668,6.824087113550791,86.24274210136932,5.723965464744538,9.833703524282274,7.937818749413014,8.00370866521263,77.99778864711426,79.54129512267127,77.99778864711426,21.278472368193732,0.7430318383620341,0.7887783528678158,196.4242159901982
19,False,190.0,80.0,2.463888888888889,100.00038672663386,1.0,1118.0840988411414,0.0936937613213873,0.1860940760959643,10.16909302302624,12.76856607135396,12.49418373658248,533756.3888159365,600.0,131.7957870438467,6.824151730163251,86.24279708647052,5.723983078806007,9.83375670772206,7.987509727909139,8.003755093967175,77.99809028533679,79.54159131031027,77.99809028533679,22.40528379745394,0.7430318383620341,0.7887784708103769,196.42424536064811
20,False,200.0,80.0,2.588888888888889,100.0001578593414,1.0000000000000016,1125.066876364142,0.0925341376194317,0.1849390592364286,10.169102297018906,12.725722602752,12.494198034101762,543032.70696066,600.0,138.11683661942334,6.824113489649603,86.24276454595444,5.723972654692426,9.833725233411869,8.014383476436578,8.00372761712278,77.99791177390951,79.54141602456828,77.99791177390951,23.479862225301968,0.7430318383620341,0.7887784010112342,196.4242279790328
21,False,210.0,80.0,2.713888888888889,100.0,1.0000406939459447,1129.0227383487063,0.0918717376170011,0.1842835610269333,10.16943848588913,12.7010567378402,12.49471633434795,552154.5032008226,600.0,144.28022131199364,6.824087572368725,86.24272037536934,5.723965464744538,9.83338461988414,8.029935464165101,8.003382975978429,77.99144095899555,79.53482181948212,77.99144095899555,24.52763762303892,0.7430318383620341,0.7887783528678158,196.4242159901982
22,False,220.0,80.0,2.838888888888889,100.0,1.0000195287949645,1130.22763905011,0.0916837202349658,0.1840909981819785,10.16926695985678,12.693720034888392,12.494451892551458,561090.3373811932,600.0,150.26885092570626,6.824087331660919,86.24273167495934,5.723965464744538,9.833550480555813,8.034576597817084,8.003552365479496,77.99474233070654,79.53818852238649,77.99474233070654,25.545704657370063,0.7430318383620341,0.7887783528678158,196.4242159901982
23,True,10.0,90.0,0.2,1618.656593330686,3.0889876448947575,643.0281858150041,0.0493884795152421,0.1201643544635194,8.186353303133659,11.999999999733538,9.592847468137045,3.429517634692283e-05,600.0,446.6334754634741,337.66306260511067,157.70445692212388,76.66145454833672,197.7262076767539,134.91586637536844,168.73577930923082,132.31365550486427,132.3282829215377,132.31365550486427,75.92769082879059,0.7295437652903939,1.0222696701947078,322.18889381377414
24,True,20.0,90.0,0.3111111111111111,1862.9441792804776,3.0938079822607243,655.1268335692474,0.0544193308114274,0.1177663407529389,7.722961071946777,11.99999999943506,8.955754143850351,4.6325762701441305e-05,600.0,622.6987954022969,385.4627313077613,165.98216325140183,88.80729562217716,241.22149029696885,155.2708970288376,208.0164494644715,151.8082663726554,151.81872639668035,151.8082663726554,105.85879521839048,0.7295437652903939,1.0510266856419812,331.2522469254613
25,True,30.0,90.0,0.4222222222222222,2208.847988703545,3.1542722420477407,650.8386337524187,0.0605038787066686,0.1162744372113696,7.299207724707766,12.000000059101785,8.385423237605625,8.778391057126598e-05,600.0,867.356205287876,457.97660147527193,177.23381521603466,106.2907360311976,302.61475930142535,184.0938272248943,263.4152059013136,173.16087464396563,173.16609903681362,173.16087464396563,147.45055489893892,0.7295437652903939,1.0896814455526258,343.4350737268038
26,True,40.0,90.0,0.5333333333333333,2727.253819050339,3.171450155352669,645.7287704750663,0.0742573290467504,0.1165638415786783,6.691993467495254,11.999991353879397,7.587589710006229,1.8653298473187547e-05,600.0,1237.270561946729,562.673362399223,194.25323746381432,133.06097618702688,407.53982087659193,227.29199323195456,359.4361217836725,211.49108649052772,211.49009735926177,211.49108649052772,210.33599553094393,0.7295437652903939,1.1440283494062522,360.56359601923214
